RUC,RAZON_SOCIAL,REMYPE_DEPARTAMENTO,REMYPE_PROVINCIA,REMYPE_DISTRITO,DOMICILIO_FISCAL,APP_INFORMATICO_DEMANDAS,SIAF,ESTADO_DEUDA,TIPO_DOCUMENTO,DOC_DEVEN_O_SENTEN_JUDI,MONTO_DEUDA,DESC_NIVEL_GOBIERNO,DESC_SECTOR,DESC_PLIEGO,SEC_EJEC,DESC_EJECUTORA,OBSERVACION_GLOSA
20529359625,CORPORACION LEMS S.A.C.,CAJAMARCA,CHOTA,CHOTA,SIN INFORMACION,NO,SI,SIAF,ORDEN DE SERVICIO,Nº 522-2023,10.00,GOBIERNO LOCAL,CAJAMARCA,MUNICIPALIDAD DISTRITAL DE QUEROCOTILLO,300611,MUNICIPALIDAD DISTRITAL DE QUEROCOTILLO," POR EL PAGO DE SALDO PENDIENTE DE LA VALORIZACION 16 DEL CONTRATISTA DEL PROYECTO RECUPERACION DE LA INFRAESTRUCTURA EN LA INSTITUCION EDUCATIVA PRIMARIA N°10320 SAN LUIS DE QUIPAYUC, DISTRITO DE QUEROCOTILLO, PROVINCIA DE CUTERVO - CAJAMARCA"
20531853637,MC SAR INVERSIONES S.A.C,ANCASH,SANTA,CHIMBOTE,SIN INFORMACION,NO,SI,SIAF,FACTURA,1078,10.00,GOBIERNO LOCAL,LIMA,MUNICIPALIDAD DISTRITAL DE SANTA ROSA,301288,MUNICIPALIDAD DISTRITAL DE SANTA ROSA,"COMRPOMISO ANUAL POR LA  ADQUISICION DE MATERIALES DE OFICINA PARA DAR CUMPLIMIENTO A LAS ACTIVIDADES DEL PLAN DE TRABAJO DE CIAM Y OMAPED, SOLICITADO POR LA SUBGERENCIA DE DEMUNA, OMAPED, ADULTO MAYOR Y DESARROLLO HUMANO"
20487980553,DROGUERIA FARMACEUTICA JAEN E.I.R.L.,CAJAMARCA,JAEN,JAEN,SIN INFORMACION,NO,SI,SIAF,FACTURA,4091,10.40,GOBIERNO LOCAL,AMAZONAS,MUNICIPALIDAD PROVINCIAL DE CHACHAPOYAS,300001,MUNICIPALIDAD PROVINCIAL DE CHACHAPOYAS,COMPROMISO DE PAGO POR LA ADQUISICION DE MEDICAMENTOS PARA ABASTECIMIENTO DE LA BOTICA MUNICIPAL
20509585661,ADR TECNOLOGY S.A.C.,LIMA,LIMA,COMAS,SIN INFORMACION,NO,SI,SIAF,CONTRATO SUSCRITO (VARIOS),01-2023-UGPP-BID,10.48,GOBIERNO NACIONAL,VIVIENDA CONSTRUCCION Y SANEAMIENTO,"MINISTERIO DE VIVIENDA, CONSTRUCCION Y SANEAMIENTO",1085,PROGRAMA NACIONAL DE SANEAMIENTO URBANO,ADQUISICIÓN DE UN SISTEMA DE INFORMACIÓN DE VARIABLES HIDROMETEOROLOGICAS EN LA CIUDAD DE CUSCO
20480731230,DAYANN BRIGH E.I.R.L.,LIMA,LIMA,SAN MARTIN DE PORRES,SIN INFORMACION,NO,SI,SIAF,FACTURA,155,11.00,GOBIERNO NACIONAL,JUSTICIA,INSTITUTO NACIONAL PENITENCIARIO,19,INPE-OFICINA REGIONAL NORTE CHICLAYO,Contrato-017-2023: SERVICIO DE ALIMENTOS DE LA EP TUMBES
20440341234,PC MARKET S.A.C.,LA LIBERTAD,TRUJILLO,TRUJILLO,SIN INFORMACION,NO,SI,SIAF,FACTURA,00003648,11.46,GOBIERNO NACIONAL,PRESIDENCIA CONSEJO MINISTROS,PRESIDENCIA DEL CONSEJO DE MINISTROS,1713,MEJORAMIENTO DE SERVICIOS A CIUDADANOS Y EMPRESAS,OC-00000050: POA: Equipos Telefónicos IP - TIPO B para el MAC CUSCO
10046478784,ARIAS ARCE LIDIA ELIZABETH,MOQUEGUA,ILO,ILO,SIN INFORMACION,NO,SI,SIAF,FACTURA,269,11.99,GOBIERNO NACIONAL,INTERIOR,M. DEL INTERIOR,1067,SANIDAD DE LA PNP,"SERVICIO DE ALIMENTACION PARA CONSUMO HUMANO (ROUD) DE LA PM.POL.ILO, MESES OCT-NOV-DIC-2023."
20487869105,GRUPO ZEUS SERVICE S.A.C,LA LIBERTAD,TRUJILLO,TRUJILLO,SIN INFORMACION,NO,SI,SIAF,FACTURA,994,12.36,GOBIERNO NACIONAL,TRABAJO Y PROMOCION DEL EMPLEO,SUPERINTENDENCIA NACIONAL DE FISCALIZACION LABORAL - SUNAFIL,1510,SUPERINTENDENCIA NACIONAL DE FISCALIZACION LABORAL - SUNAFIL,Contrato-23-2022-SUNAFIL/OGA: SERVICIO DE SEGURIDAD Y VIGILANCIA DIVERSAS INTENENCIAS REGIONALES
20482528695,BVC FARMA E.I.R.L.,LA LIBERTAD,TRUJILLO,TRUJILLO,SIN INFORMACION,NO,SI,SIAF,FACTURA,00050138,13.50,GOBIERNO LOCAL,PIURA,MUNICIPALIDAD DISTRITAL DE LAS LOMAS,301536,MUNICIPALIDAD DISTRITAL DE LAS LOMAS,OC-00000265: ADQUISICION DE MEDICAMENTO PARA LA BOTICA DE LA MUNICIPALIDAD DISTRITAL DE LAS LOMAS
20536685261,J Y N PROVEEDORES S.A.C.,CALLAO,CALLAO,CALLAO,SIN INFORMACION,NO,SI,SIAF,FACTURA,1214,13.50,GOBIERNO LOCAL,PROVINCIA CONSTITUCIONAL DEL CALLAO,MUNICIPALIDAD PROVINCIAL DEL CALLAO,300677,MUNICIPALIDAD PROVINCIAL DEL CALLAO,ADQUISICION DE ALIMENTOS PARA EL COMEDOR DEL PUEBLO TERESA IZQUIERDO
20503919908,ESTERILIZA SOCIEDAD ANONIMA,LIMA,LIMA,LIMA CERCADO,SIN INFORMACION,NO,SI,SIAF,FACTURA,562,14.00,GOBIERNO NACIONAL,AGRARIO Y DE RIEGO,SERVICIO NACIONAL DE SANIDAD AGRARIA - SENASA,720,PROGRAMA DE DESARROLLO DE SANIDAD AGROPECUARIA - PRODESA,OS 162
20601552176,IMPORTADORA MEDICAL PERUANA S.A.C.,LIMA,LIMA,PUENTE PIEDRA,SIN INFORMACION,NO,SI,SIAF,ORDEN DE COMPRA - GUÍA DE INTERNAMIENTO,0804,14.00,GOBIERNO REGIONAL,GOBIERNOS REGIONALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,955,REGION AMAZONAS-SALUD BAGUA,OC-00000804: RJ216T1138COMPRA DE INSUMOS  MEDICOS  PARA DIAGNOSTICOS DE ENFERMEDADES INFECCIOSAS -LAB REFERENCIA
20602793291,INVERSIONES CQS E.I.R.L.,LIMA,LIMA,SAN MARTIN DE PORRES,SIN INFORMACION,NO,SI,SIAF,FACTURA,547,14.00,GOBIERNO LOCAL,LIMA,MUNICIPALIDAD METROPOLITANA DE LIMA,301250,MUNICIPALIDAD METROPOLITANA DE LIMA,SUBAS INVERSA ELEC - PESCADO TILAPIA EN FILETE
20607053074,BUSINESS D & C EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA - BUSINESS D & C E.I.R.L.,CUSCO,CUSCO,SANTIAGO,SIN INFORMACION,NO,SI,SIAF,FACTURA,129,15.00,GOBIERNO LOCAL,CUSCO,MUNICIPALIDAD DISTRITAL DE ECHARATI,300749,MUNICIPALIDAD DISTRITAL DE ECHARATI,"contratacion de servicio de internet, req n° 002-0441"
20602123104,DIAGNOSTOOLS S.A.C.,LIMA,LIMA,SAN MARTIN DE PORRES,SIN INFORMACION,NO,SI,SIAF,CONTRATO SUSCRITO (VARIOS),F011-1218,15.05,GOBIERNO NACIONAL,EDUCACION,M. DE EDUCACION,1442,MEJORAMIENTO DE LA CALIDAD DE LA EDUCACION BASICA Y SUPERIOR,"RECONOCIMIENTO DE DEUDA - ADQUISICION DE BIENES PARA EL EQUIPAMIENTO DEL PROGRAMA DE MECATRONICA AUTOMOTRIZ SEGUNDO GRUPO - FC14-2021 - COMPARACION DE PRECIOS N°11-2022 - ITEM 05, 07, 09, 19 Y 22"
20112846477,TRAVEL TIME S A,LIMA,LIMA,LA MOLINA,SIN INFORMACION,NO,SI,SIAF,LIQUIDACION DE COBRANZA,108128,15.12,GOBIERNO NACIONAL,COMERCIO EXTERIOR Y TURISMO,MINISTERIO DE COMERCIO EXTERIOR Y TURISMO- DIRECCION GENERAL DE ADMINISTRACION,1070,MINISTERIO DE COMERCIO EXTERIOR Y TURISMO- DIRECCION GENERAL DE ADMINISTRACION,Orden de Servicio N 00295
20112846477,TRAVEL TIME S A,LIMA,LIMA,LA MOLINA,SIN INFORMACION,NO,SI,SIAF,FACTURA,2145,16.51,GOBIERNO NACIONAL,COMERCIO EXTERIOR Y TURISMO,MINISTERIO DE COMERCIO EXTERIOR Y TURISMO- DIRECCION GENERAL DE ADMINISTRACION,1070,MINISTERIO DE COMERCIO EXTERIOR Y TURISMO- DIRECCION GENERAL DE ADMINISTRACION,Orden de Servicio N 00196
20542299763,PURISELVA S.A.C.,SAN MARTIN,SAN MARTIN,TARAPOTO,SIN INFORMACION,NO,SI,SIAF,FACTURA,1834,18.00,GOBIERNO NACIONAL,EDUCACION,UNIVERSIDAD NACIONAL AGRARIA LA MOLINA,96,UNIVERSIDAD NACIONAL AGRARIA LA MOLINA,OC-00004136: TORTA DE PALMISTE IRD SELVA- FUNDO PUCAYACU SIGA SINADMOL 02.102.03.02
20604828415,INDUSTRIAS OCKAP S.A.C. - OCKAP S.A.C.,LIMA,LIMA,SAN JUAN DE LURIGANCHO,SIN INFORMACION,NO,SI,SIAF,FACTURA,741,18.00,GOBIERNO NACIONAL,EDUCACION,UNIVERSIDAD NACIONAL TECNOLOGICA DE LIMA SUR,1203,UNIVERSIDAD NACIONAL TECNOLOGICA DE LIMA SUR,Contrato-002-2023-UNTELS: ADQUISICION DE ALIMENTOS CON PREVENSION PRESUPUESTAL - CATEGORIA VERDURAS
10053528061,ALVIS DAVILA AZUCENA,LORETO,MAYNAS,IQUITOS,SIN INFORMACION,NO,SI,SIAF,FACTURA,20,19.00,GOBIERNO LOCAL,LORETO,MUNICIPALIDAD PROVINCIAL DE REQUENA,301454,MUNICIPALIDAD PROVINCIAL DE REQUENA,ADQUISICION DE MATERIALES DE LIMPIEZA
20393675480,GINNICO INGENIEROS CONTRATISTAS  E.I.R.L.,UCAYALI,CORONEL PORTILLO,CALLERIA,SIN INFORMACION,NO,SI,SIAF,FACTURA,65,19.00,GOBIERNO LOCAL,UCAYALI,MUNICIPALIDAD PROVINCIAL DE PADRE ABAD - AGUAITIA,301826,MUNICIPALIDAD PROVINCIAL DE PADRE ABAD - AGUAITIA,CONTRATACIÓN DE LA EJECUCIÓN DE LA OBRA EJECUCIÓN DE LA OBRA RENOVACION DE PUENTE EN ELLA CAMINO VECINAL UC 547 PUENTE AMAZONAS 2 DISTRITO DE CURIMANA PROVINCIA PADRE ABAD DEPARTAMENTO UCAYALI  CUI N 2527914
20604828415,INDUSTRIAS OCKAP S.A.C. - OCKAP S.A.C.,LIMA,LIMA,SAN JUAN DE LURIGANCHO,SIN INFORMACION,NO,SI,SIAF,FACTURA,734,19.00,GOBIERNO NACIONAL,EDUCACION,UNIVERSIDAD NACIONAL TECNOLOGICA DE LIMA SUR,1203,UNIVERSIDAD NACIONAL TECNOLOGICA DE LIMA SUR,Contrato-002-2023-UNTELS: ADQUISICION DE ALIMENTOS CON PREVENSION PRESUPUESTAL - CATEGORIA VERDURAS
20604828415,INDUSTRIAS OCKAP S.A.C. - OCKAP S.A.C.,LIMA,LIMA,SAN JUAN DE LURIGANCHO,SIN INFORMACION,NO,SI,SIAF,FACTURA,743,19.00,GOBIERNO NACIONAL,EDUCACION,UNIVERSIDAD NACIONAL TECNOLOGICA DE LIMA SUR,1203,UNIVERSIDAD NACIONAL TECNOLOGICA DE LIMA SUR,Contrato-002-2023-UNTELS: ADQUISICION DE ALIMENTOS CON PREVENSION PRESUPUESTAL - CATEGORIA VERDURAS
20537076535,NETCOMP ITSM S.A.C.,LIMA,LIMA,SAN BORJA,SIN INFORMACION,NO,SI,SIAF,FACTURA,163,19.13,GOBIERNO NACIONAL,ECONOMIA Y FINANZAS,SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACION TRIBUTARIA,1663,MEJORAMIENTO DEL SISTEMA DE INFORMACION DE LA SUNAT - MSI,COMF / 8G1000 CAF / BID 3 - RO / CONTRATO N° 44-2023-SUNAT-MSI - EMPRESA CONSULTORA SERVICIO DE CAPACITACIÓN EN MODALIDAD NO PRESENCIAL PARA EL CURSO DE JAVA FX - POA 1.3.8.4.0.
20232663694,AG VIAJES Y TURISM QUIQUIRIQUI TOURS SRL,SAN MARTIN,SAN MARTIN,TARAPOTO,SIN INFORMACION,NO,SI,SIAF,RESUMEN DE SERVICIOS,009-2023-BID4428,19.41,GOBIERNO NACIONAL,ECONOMIA Y FINANZAS,M. DE ECONOMIA Y FINANZAS,1721,OFICINA GENERAL DE INVERSIONES Y PROYECTOS,"Reprogrmación del pasaje aereo para el desplazamiento del Sr. Fabio Elias Gomes 'Especialista en lnfraestructura y TI"" de Lima a la Ciudad de Arequipa"
20531853637,MC SAR INVERSIONES S.A.C,ANCASH,SANTA,CHIMBOTE,SIN INFORMACION,NO,SI,SIAF,FACTURA,1077,20.00,GOBIERNO LOCAL,LIMA,MUNICIPALIDAD DISTRITAL DE SANTA ROSA,301288,MUNICIPALIDAD DISTRITAL DE SANTA ROSA,"COMRPOMISO ANUAL POR LA  ADQUISICION DE MATERIALES DE OFICINA PARA DAR CUMPLIMIENTO A LAS ACTIVIDADES DEL PLAN DE TRABAJO DE CIAM Y OMAPED, SOLICITADO POR LA SUBGERENCIA DE DEMUNA, OMAPED, ADULTO MAYOR Y DESARROLLO HUMANO"
20604828415,INDUSTRIAS OCKAP S.A.C. - OCKAP S.A.C.,LIMA,LIMA,SAN JUAN DE LURIGANCHO,SIN INFORMACION,NO,SI,SIAF,FACTURA,746,21.00,GOBIERNO NACIONAL,EDUCACION,UNIVERSIDAD NACIONAL TECNOLOGICA DE LIMA SUR,1203,UNIVERSIDAD NACIONAL TECNOLOGICA DE LIMA SUR,Contrato-002-2023-UNTELS: ADQUISICION DE ALIMENTOS CON PREVENSION PRESUPUESTAL - CATEGORIA VERDURAS
20604828415,INDUSTRIAS OCKAP S.A.C. - OCKAP S.A.C.,LIMA,LIMA,SAN JUAN DE LURIGANCHO,SIN INFORMACION,NO,SI,SIAF,FACTURA,748,21.00,GOBIERNO NACIONAL,EDUCACION,UNIVERSIDAD NACIONAL TECNOLOGICA DE LIMA SUR,1203,UNIVERSIDAD NACIONAL TECNOLOGICA DE LIMA SUR,Contrato-002-2023-UNTELS: ADQUISICION DE ALIMENTOS CON PREVENSION PRESUPUESTAL - CATEGORIA VERDURAS
20601524792,DJ LOPEZ GROUP EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,LIMA,LIMA,SAN MIGUEL,SIN INFORMACION,NO,SI,SIAF,FACTURA,292,21.60,GOBIERNO LOCAL,LIMA,MUNICIPALIDAD METROPOLITANA DE LIMA,301250,MUNICIPALIDAD METROPOLITANA DE LIMA,ADJ SIN PROCESO - AGUA DE MESA SIN GAS X 625 ML
20605295836,NEWSPAPER S.A.C.,LIMA,LIMA,JESUS MARIA,SIN INFORMACION,NO,SI,SIAF,FACTURA,833,22.00,GOBIERNO NACIONAL,PRESIDENCIA CONSEJO MINISTROS,INST.NAC. DE DEFENSA DE LA COMPETENCIA Y PROTEC.DE LA  PROP. INTELECTUAL - INDECOPI,163,INST.NAC. DE DEFENSA DE LA COMPETENCIA Y PROTEC.DE LA  PROP. INTELECTUAL - INDECOPI,Contrato-078-2023-UAB-INDECOP: Suministro de ejemplares de diarios y revistas
20602123104,DIAGNOSTOOLS S.A.C.,LIMA,LIMA,SAN MARTIN DE PORRES,SIN INFORMACION,NO,SI,SIAF,CONTRATO SUSCRITO (VARIOS),F011-1203,22.03,GOBIERNO NACIONAL,EDUCACION,M. DE EDUCACION,1442,MEJORAMIENTO DE LA CALIDAD DE LA EDUCACION BASICA Y SUPERIOR,"RECONOCIMIENTO DE DEUDA - ADQUISICION DE BIENES PARA EL EQUIPAMIENTO DEL PROGRAMA DE MECATRONICA AUTOMOTRIZ SEGUNDO GRUPO - FC14-2021 - COMPARACION DE PRECIOS N°11-2022 - ITEM 05, 07, 09, 19 Y 22"
20600708067,ARPYNET SAC,LIMA,LIMA,LINCE,SIN INFORMACION,NO,SI,SIAF,FACTURA,2274,22.08,GOBIERNO NACIONAL,PRESIDENCIA CONSEJO MINISTROS,PRESIDENCIA DEL CONSEJO DE MINISTROS,1713,MEJORAMIENTO DE SERVICIOS A CIUDADANOS Y EMPRESAS,OS-00000621: POA: 3.4.1.1.6.1.2 SERVICIO DE ADMINISTRADOR Y MANTENIMIENTO DE PLATAFORMA VIRTUAL PARA EL DESPLIEGUE DE ACTIVIDADES PARA LA MODERNIZACIÓN DE LA GESTIÓN PÚBLICA 2023
10404420688,URCIA DE LA CRUZ RICHARD,LIMA,LIMA,LIMA CERCADO,SIN INFORMACION,NO,SI,SIAF,FACTURA,212,22.14,GOBIERNO LOCAL,LIMA,MUNICIPALIDAD METROPOLITANA DE LIMA,301250,MUNICIPALIDAD METROPOLITANA DE LIMA,ADJ SIN PROCESO - COMPRESOR PARA EQUIPO DE AIRE ACONDICIONADO
10239839873,MIRANDA TORRES RAUL,CUSCO,CUSCO,WANCHAQ,SIN INFORMACION,NO,SI,SIAF,FACTURA,356,22.20,GOBIERNO LOCAL,CUSCO,MUNICIPALIDAD PROVINCIAL DE PAUCARTAMBO,300767,MUNICIPALIDAD PROVINCIAL DE PAUCARTAMBO,COMPROMISO POR LA ADQUISICION DE MATERIALES DE IMPRENTA PARA LA META 0200
20607533491,UTILSUM SOCIEDAD ANÓNIMA CERRADA,LIMA,LIMA,LIMA CERCADO,SIN INFORMACION,NO,SI,SIAF,FACTURA,776,22.39,GOBIERNO LOCAL,LIMA,MUNICIPALIDAD METROPOLITANA DE LIMA,301250,MUNICIPALIDAD METROPOLITANA DE LIMA,ADQUISICION DE DESINFECTANTE LIMPIADOR
20481479178,LIBRERIA E IMPRESIONES DEL NORTE E.I.R.L.,LA LIBERTAD,TRUJILLO,TRUJILLO,SIN INFORMACION,NO,SI,SIAF,FACTURA,548,22.50,GOBIERNO LOCAL,LA LIBERTAD,MUNICIPALIDAD PROVINCIAL DE TRUJILLO,301127,MUNICIPALIDAD PROVINCIAL DE TRUJILLO,OC-00000004: ADQUISICION DE GIGANTOGRAFIA DE LONA
20605925520,W & M SIRYCATA S.A.C.,LIMA,LIMA,CHORRILLOS,SIN INFORMACION,NO,SI,SIAF,FACTURA,1485,22.94,GOBIERNO LOCAL,LIMA,MUNICIPALIDAD METROPOLITANA DE LIMA,301250,MUNICIPALIDAD METROPOLITANA DE LIMA,ADQUISICION DE HIPOCLORITO DE SODIO
20602387888,CORPORACION EMPRESARIAL ZASOJARI S.A.C. - ZASOJARI S.A.C.,LA LIBERTAD,TRUJILLO,TRUJILLO,SIN INFORMACION,NO,SI,SIAF,FACTURA,434,23.00,GOBIERNO LOCAL,LA LIBERTAD,MUNICIPALIDAD PROVINCIAL DE ASCOPE,301140,MUNICIPALIDAD PROVINCIAL DE ASCOPE,ADQUISICION DE PRODUCTOS PARA EL PROGRAMA DE COMPLEMENTACION ALIMENTARIA (PCA) PARA EL AÑO 2023 - SIE Nª 004-2022-MPA/CS-1
20604828415,INDUSTRIAS OCKAP S.A.C. - OCKAP S.A.C.,LIMA,LIMA,SAN JUAN DE LURIGANCHO,SIN INFORMACION,NO,SI,SIAF,FACTURA,727,23.00,GOBIERNO NACIONAL,EDUCACION,UNIVERSIDAD NACIONAL TECNOLOGICA DE LIMA SUR,1203,UNIVERSIDAD NACIONAL TECNOLOGICA DE LIMA SUR,Contrato-002-2023-UNTELS: ADQUISICION DE ALIMENTOS CON PREVENSION PRESUPUESTAL - CATEGORIA VERDURAS
20604828415,INDUSTRIAS OCKAP S.A.C. - OCKAP S.A.C.,LIMA,LIMA,SAN JUAN DE LURIGANCHO,SIN INFORMACION,NO,SI,SIAF,FACTURA,739,23.00,GOBIERNO NACIONAL,EDUCACION,UNIVERSIDAD NACIONAL TECNOLOGICA DE LIMA SUR,1203,UNIVERSIDAD NACIONAL TECNOLOGICA DE LIMA SUR,Contrato-002-2023-UNTELS: ADQUISICION DE ALIMENTOS CON PREVENSION PRESUPUESTAL - CATEGORIA VERDURAS
20440299521,NEIPOL S.A.C.,LA LIBERTAD,TRUJILLO,EL PORVENIR,SIN INFORMACION,NO,SI,SIAF,FACTURA,971,24.05,GOBIERNO NACIONAL,ECONOMIA Y FINANZAS,SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACION TRIBUTARIA,1273,SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACION TRIBUTARIA,CONT / OSA LA LIBERTAD / SERVICIO DE LIMPIEZA Y ACTIVIDADES AFINES / CP 0030-2019-SUNAT/7G0600
20535713449,HYTSA ESTUDIOS Y PROYECTOS S.A.,LIMA,LIMA,SAN ISIDRO,SIN INFORMACION,NO,SI,SIAF,CARTA DE PORTE AEREO,026-2023-MINAM-VMA,24.19,GOBIERNO NACIONAL,AMBIENTAL,M. DEL AMBIENTE,1492,GESTION INTEGRAL DE LA CALIDAD AMBIENTAL,"SERVICIO DE CONSULTORÍA PARA LA SUPERVISIÓN DE LA CONSTRUCCIÓN DE LA OBRA DE RECUPERACIÓN DEL ÁREA DEGRADADA POR RESIDUOS SÓLIDOS VISTA ALEGRE, SECTOR LA CURVA, DISTRITO DE BAGUA, PROVINCIA DE BAGUA, DEPARTAMENTO AMAZONAS"
10475975940,CASTRO VILLACORTA KARINA LIZBETH,LA LIBERTAD,TRUJILLO,TRUJILLO,SIN INFORMACION,NO,SI,SIAF,FACTURA,529,24.26,GOBIERNO NACIONAL,INTERIOR,M. DEL INTERIOR,29,III DIRTEPOL - TRUJILLO,Contrato-117- LL-DIVOPUS 2024: SERVICIO DE ALIMENTACION PARA EL PERSONAL PNP DE  DIVOPUS  A F-2024
20527817952,CENTRO DENTAL SAO PAULO Y SERVICIOS DE SALUD EIRL,CUSCO,CUSCO,WANCHAQ,SIN INFORMACION,NO,SI,SIAF,SENTENCIA JUDICIAL,0143-2018-ARB-OTRO,24.37,GOBIERNO NACIONAL,SALUD,SEGURO INTEGRAL DE SALUD,1091,SEGURO INTEGRAL DE SALUD,EXPEDIENTE ARBITRAL N° 0143-2018-ARB- OTRO
20505973691,COMERCIAL JHV DEL CENTRO EIRL,LIMA,LIMA,SANTA ANITA,SIN INFORMACION,NO,SI,SIAF,FACTURA,2789,26.40,GOBIERNO NACIONAL,EDUCACION,CENTRO VACACIONAL HUAMPANI,1276,CENTRO VACACIONAL HUAMPANI,Contrato-013-2023-CVH-OAF: ADQUISICIÓN DE VERDURAS Y HORTALIZAS PARA EL SERVICIO DE ALIMENTACIÓN DE LOS CLIENTES DEL CENTR
20533620958,INVERSIONES DESARROLLO Y CONSTRUCCION S.A.C.,ANCASH,HUARAZ,INDEPENDENCIA,SIN INFORMACION,NO,SI,SIAF,FACTURA,100,26.50,GOBIERNO LOCAL,ANCASH,MUNICIPALIDAD DISTRITAL DE ACOPAMPA,300126,MUNICIPALIDAD DISTRITAL DE ACOPAMPA,SERVICIOS DE ALQUILER DE EQUIPOS
20277090873,MIROVIC E.I.R.L,PIURA,TALARA,LA BREA,SIN INFORMACION,NO,SI,SIAF,FACTURA,400,27.00,GOBIERNO LOCAL,PIURA,MUNICIPALIDAD DISTRITAL DE LOS ORGANOS,301585,MUNICIPALIDAD DISTRITAL DE LOS ORGANOS,"POR EL SERVICIO DE EJECUCION DEL MANTENIMIENTO PROTECTORES DE VENTANA DEL PALACIO MUNICIPAL DE LA LOCALIDAD DE LOS ORGANOS, PROVINCIA DE TALARA DEPARTAMENTO DE PIURA"
20506848734,ZONDA ADVANCED SOCIEDAD ANONIMA CERRADA,LIMA,LIMA,SAN ISIDRO,SIN INFORMACION,NO,SI,SIAF,FACTURA,1938,27.40,GOBIERNO NACIONAL,ECONOMIA Y FINANZAS,SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACION TRIBUTARIA,1663,MEJORAMIENTO DEL SISTEMA DE INFORMACION DE LA SUNAT - MSI,COMF / 8G1000 CAF / BID 3 - ROOC / PROVISIÓN DE EQUIPOS - LPI 006 2021-SUNAT/BID 3 - LOTE 3 - VIDEOSCOPIO - POA  2.2.1.2.2.6
10329812702,COTRINA MORENO SANTOS EULALIA,ANCASH,SANTA,CHIMBOTE,SIN INFORMACION,NO,SI,SIAF,FACTURA,281,27.58,GOBIERNO NACIONAL,INTERIOR,M. DEL INTERIOR,29,III DIRTEPOL - TRUJILLO,Contrato-25-CPNP SAN PEDRO CH: SERVICIO DE ALIMENTACION PARA EL PERSONAL PNP DE LA CPNP SAN PEDRO  AF-2024-
20551674194,GESTIONES REGISTRALES E.I.R.L.,LIMA,LIMA,LINCE,SIN INFORMACION,NO,SI,SIAF,RESOLUCION ADMINISTRATIVA,MEMORANDUM N° 5564-2,28.00,GOBIERNO NACIONAL,EDUCACION,UNIVERSIDAD NACIONAL DEL CALLAO,107,UNIVERSIDAD NACIONAL DEL CALLAO,GASTOS LEGALES-OSG- GESTIONES REGISTRALES EIRL
20601597773,INVERSIONES CARRANZA MCY S.A.C.,LIMA,LIMA,SAN BORJA,SIN INFORMACION,NO,SI,SIAF,FACTURA,70,28.06,GOBIERNO LOCAL,LIMA,MUNICIPALIDAD DISTRITAL DE SAN ANTONIO,301354,MUNICIPALIDAD DISTRITAL DE SAN ANTONIO,"PAGO DE LA VALORIZACION 7 DE LA EJECUCION DE LA OBRA MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD VEHICULAR Y PEATONAL DE LAS CALLES INTERNAS DE LA ZONA 6 DEL ANEXO 08, DISTRITO DE SAN ANTONIO CON CUI 2399565"
20512976795,HIDROLAB PERU SOCIEDAD ANONIMA CERRADA - HIDROLAB PERU S.A.C.,LIMA,LIMA,ATE,SIN INFORMACION,NO,SI,SIAF,RECIBO POR HONORARIOS PROFESIONALES,2724,28.44,GOBIERNO LOCAL,JUNIN,MUNICIPALIDAD DISTRITAL DE PACCHA,301074,MUNICIPALIDAD DISTRITAL DE PACCHA,TOMA DE MUESTRA Y ANALISIS
20455053243,ABP S.R.L.,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,SIN INFORMACION,NO,SI,SIAF,FACTURA,257,28.94,GOBIERNO LOCAL,AREQUIPA,MUNICIPALIDAD DISTRITAL DE SABANDIA,300346,MUNICIPALIDAD DISTRITAL DE SABANDIA,VALORIZACIÓN N 02 DEL ADICIONAL 02 DEL (01-06-23 AL 28-06-23)
20610676538,INVERSIONES SOPHIA DEL MILAGRO S.A.C.,LAMBAYEQUE,CHICLAYO,CHICLAYO,SIN INFORMACION,NO,SI,SIAF,FACTURA,00000070,29.00,GOBIERNO LOCAL,LIMA,MUNICIPALIDAD DISTRITAL DE BREÑA,301254,MUNICIPALIDAD DISTRITAL DE BREÑA,ADQUISICION DE ALIMENTOS PARA EL PROGRAMA DE COMPLEMENTACION ALIMENTARIA PCA DE LA MUNICIPALIDAD DISTRITAL DE BREÑA
20601396123,DROGUERIA IMPOFAR S.A.C.,LIMA,LIMA,LOS OLIVOS,SIN INFORMACION,NO,SI,SIAF,FACTURA,2712,29.28,GOBIERNO NACIONAL,SALUD,INSTITUTO NACIONAL DE ENFERMEDADES NEOPLASICAS,1235,INSTITUTO NACIONAL DE ENFERMEDADES NEOPLASICAS,OC-00003520: CNACIMENTO - FLUCONAZOL 150 MG TAB - SIS (PETITORIO)
